Id,leitura,segundo,minuto,intensidadeMinuto,local,combustivel
552,1,185,4,True,Banco do Motorista,Gasolina
553,1,185,4,True,Banco do Motorista,Gasolina
554,1,185,4,True,Banco do Motorista,Gasolina
555,0,186,4,True,Banco do Motorista,Gasolina
556,1,186,4,True,Banco do Motorista,Gasolina
557,1,186,4,True,Banco do Motorista,Gasolina
558,0,187,4,True,Banco do Motorista,Gasolina
559,1,187,4,True,Banco do Motorista,Gasolina
560,0,187,4,True,Banco do Motorista,Gasolina
561,1,188,4,True,Banco do Motorista,Gasolina
562,1,188,4,True,Banco do Motorista,Gasolina
563,1,188,4,True,Banco do Motorista,Gasolina
564,1,189,4,True,Banco do Motorista,Gasolina
565,1,189,4,True,Banco do Motorista,Gasolina
566,1,189,4,True,Banco do Motorista,Gasolina
567,0,190,4,True,Banco do Motorista,Gasolina
568,1,190,4,True,Banco do Motorista,Gasolina
569,1,190,4,True,Banco do Motorista,Gasolina
570,0,191,4,True,Banco do Motorista,Gasolina
571,0,191,4,True,Banco do Motorista,Gasolina
572,0,191,4,True,Banco do Motorista,Gasolina
573,1,192,4,True,Banco do Motorista,Gasolina
574,0,192,4,True,Banco do Motorista,Gasolina
575,1,192,4,True,Banco do Motorista,Gasolina
576,1,193,4,True,Banco do Motorista,Gasolina
577,0,193,4,True,Banco do Motorista,Gasolina
578,1,193,4,True,Banco do Motorista,Gasolina
579,0,194,4,True,Banco do Motorista,Gasolina
580,1,194,4,True,Banco do Motorista,Gasolina
581,1,194,4,True,Banco do Motorista,Gasolina
582,0,195,4,True,Banco do Motorista,Gasolina
583,1,195,4,True,Banco do Motorista,Gasolina
584,1,195,4,True,Banco do Motorista,Gasolina
585,0,196,4,True,Banco do Motorista,Gasolina
586,0,196,4,True,Banco do Motorista,Gasolina
587,1,196,4,True,Banco do Motorista,Gasolina
588,0,197,4,True,Banco do Motorista,Gasolina
589,0,197,4,True,Banco do Motorista,Gasolina
590,0,197,4,True,Banco do Motorista,Gasolina
591,1,198,4,True,Banco do Motorista,Gasolina
592,1,198,4,True,Banco do Motorista,Gasolina
593,0,198,4,True,Banco do Motorista,Gasolina
594,1,199,4,True,Banco do Motorista,Gasolina
595,1,199,4,True,Banco do Motorista,Gasolina
596,0,199,4,True,Banco do Motorista,Gasolina
597,0,200,4,True,Banco do Motorista,Gasolina
598,1,200,4,True,Banco do Motorista,Gasolina
599,0,200,4,True,Banco do Motorista,Gasolina
600,1,201,4,True,Banco do Motorista,Gasolina
601,1,201,4,True,Banco do Motorista,Gasolina
602,0,201,4,True,Banco do Motorista,Gasolina
603,0,202,4,True,Banco do Motorista,Gasolina
604,1,202,4,True,Banco do Motorista,Gasolina
605,1,202,4,True,Banco do Motorista,Gasolina
606,0,203,4,True,Banco do Motorista,Gasolina
607,0,203,4,True,Banco do Motorista,Gasolina
608,1,203,4,True,Banco do Motorista,Gasolina
609,1,204,4,True,Banco do Motorista,Gasolina
610,0,204,4,True,Banco do Motorista,Gasolina
611,0,204,4,True,Banco do Motorista,Gasolina
612,1,205,4,True,Banco do Motorista,Gasolina
613,0,205,4,True,Banco do Motorista,Gasolina
614,0,205,4,True,Banco do Motorista,Gasolina
615,1,206,4,True,Banco do Motorista,Gasolina
616,1,206,4,True,Banco do Motorista,Gasolina
617,1,206,4,True,Banco do Motorista,Gasolina
618,1,207,4,True,Banco do Motorista,Gasolina
619,1,207,4,True,Banco do Motorista,Gasolina
620,0,207,4,True,Banco do Motorista,Gasolina
621,1,208,4,True,Banco do Motorista,Gasolina
622,1,208,4,True,Banco do Motorista,Gasolina
623,0,208,4,True,Banco do Motorista,Gasolina
624,0,209,4,True,Banco do Motorista,Gasolina
625,1,209,4,True,Banco do Motorista,Gasolina
626,1,209,4,True,Banco do Motorista,Gasolina
627,0,210,4,True,Banco do Motorista,Gasolina
628,1,210,4,True,Banco do Motorista,Gasolina
629,0,210,4,True,Banco do Motorista,Gasolina
630,1,211,4,True,Banco do Motorista,Gasolina
631,0,211,4,True,Banco do Motorista,Gasolina
632,1,211,4,True,Banco do Motorista,Gasolina
633,1,212,4,True,Banco do Motorista,Gasolina
634,1,212,4,True,Banco do Motorista,Gasolina
635,0,212,4,True,Banco do Motorista,Gasolina
636,1,213,4,True,Banco do Motorista,Gasolina
637,1,213,4,True,Banco do Motorista,Gasolina
638,1,213,4,True,Banco do Motorista,Gasolina
639,1,214,4,True,Banco do Motorista,Gasolina
640,1,214,4,True,Banco do Motorista,Gasolina
641,1,214,4,True,Banco do Motorista,Gasolina
642,1,215,4,True,Banco do Motorista,Gasolina
643,0,215,4,True,Banco do Motorista,Gasolina
644,0,215,4,True,Banco do Motorista,Gasolina
645,1,216,4,True,Banco do Motorista,Gasolina
646,0,216,4,True,Banco do Motorista,Gasolina
647,1,216,4,True,Banco do Motorista,Gasolina
648,1,217,4,True,Banco do Motorista,Gasolina
649,1,217,4,True,Banco do Motorista,Gasolina
650,0,217,4,True,Banco do Motorista,Gasolina
651,1,218,4,True,Banco do Motorista,Gasolina
652,0,218,4,True,Banco do Motorista,Gasolina
653,1,218,4,True,Banco do Motorista,Gasolina
654,1,219,4,True,Banco do Motorista,Gasolina
655,0,219,4,True,Banco do Motorista,Gasolina
656,0,219,4,True,Banco do Motorista,Gasolina
657,1,220,4,True,Banco do Motorista,Gasolina
658,0,220,4,True,Banco do Motorista,Gasolina
659,0,220,4,True,Banco do Motorista,Gasolina
660,1,221,4,True,Banco do Motorista,Gasolina
661,0,221,4,True,Banco do Motorista,Gasolina
662,0,221,4,True,Banco do Motorista,Gasolina
663,0,222,4,True,Banco do Motorista,Gasolina
664,1,222,4,True,Banco do Motorista,Gasolina
665,0,222,4,True,Banco do Motorista,Gasolina
666,0,223,4,True,Banco do Motorista,Gasolina
667,1,223,4,True,Banco do Motorista,Gasolina
668,0,223,4,True,Banco do Motorista,Gasolina
669,1,224,4,True,Banco do Motorista,Gasolina
670,0,224,4,True,Banco do Motorista,Gasolina
671,1,224,4,True,Banco do Motorista,Gasolina
672,1,225,4,True,Banco do Motorista,Gasolina
673,1,225,4,True,Banco do Motorista,Gasolina
674,1,225,4,True,Banco do Motorista,Gasolina
675,1,226,4,True,Banco do Motorista,Gasolina
676,1,226,4,True,Banco do Motorista,Gasolina
677,1,226,4,True,Banco do Motorista,Gasolina
678,0,227,4,True,Banco do Motorista,Gasolina
679,0,227,4,True,Banco do Motorista,Gasolina
680,0,227,4,True,Banco do Motorista,Gasolina
681,1,228,4,True,Banco do Motorista,Gasolina
682,1,228,4,True,Banco do Motorista,Gasolina
683,1,228,4,True,Banco do Motorista,Gasolina
684,1,229,4,True,Banco do Motorista,Gasolina
685,1,229,4,True,Banco do Motorista,Gasolina
686,0,229,4,True,Banco do Motorista,Gasolina
687,1,230,4,True,Banco do Motorista,Gasolina
688,1,230,4,True,Banco do Motorista,Gasolina
689,1,230,4,True,Banco do Motorista,Gasolina
690,1,231,4,True,Banco do Motorista,Gasolina
691,0,231,4,True,Banco do Motorista,Gasolina
692,1,231,4,True,Banco do Motorista,Gasolina
693,1,232,4,True,Banco do Motorista,Gasolina
694,0,232,4,True,Banco do Motorista,Gasolina
695,1,232,4,True,Banco do Motorista,Gasolina
696,0,233,4,True,Banco do Motorista,Gasolina
697,1,233,4,True,Banco do Motorista,Gasolina
698,1,233,4,True,Banco do Motorista,Gasolina
699,1,234,4,True,Banco do Motorista,Gasolina
700,1,234,4,True,Banco do Motorista,Gasolina
701,0,234,4,True,Banco do Motorista,Gasolina
702,1,235,4,True,Banco do Motorista,Gasolina
703,0,235,4,True,Banco do Motorista,Gasolina
704,1,235,4,True,Banco do Motorista,Gasolina
705,1,236,4,True,Banco do Motorista,Gasolina
706,0,236,4,True,Banco do Motorista,Gasolina
707,1,236,4,True,Banco do Motorista,Gasolina
708,0,237,4,True,Banco do Motorista,Gasolina
709,1,237,4,True,Banco do Motorista,Gasolina
710,0,237,4,True,Banco do Motorista,Gasolina
711,1,238,4,True,Banco do Motorista,Gasolina
712,1,238,4,True,Banco do Motorista,Gasolina
713,1,238,4,True,Banco do Motorista,Gasolina
714,1,239,4,True,Banco do Motorista,Gasolina
715,0,239,4,True,Banco do Motorista,Gasolina
716,1,239,4,True,Banco do Motorista,Gasolina
717,1,240,4,True,Banco do Motorista,Gasolina
718,1,240,4,True,Banco do Motorista,Gasolina
719,1,240,4,True,Banco do Motorista,Gasolina
720,0,241,5,True,Banco do Motorista,Gasolina
721,1,241,5,True,Banco do Motorista,Gasolina
722,1,241,5,True,Banco do Motorista,Gasolina
723,1,242,5,True,Banco do Motorista,Gasolina
724,0,242,5,True,Banco do Motorista,Gasolina
725,1,242,5,True,Banco do Motorista,Gasolina
726,1,243,5,True,Banco do Motorista,Gasolina
727,1,243,5,True,Banco do Motorista,Gasolina
728,0,243,5,True,Banco do Motorista,Gasolina
729,1,244,5,True,Banco do Motorista,Gasolina
730,1,244,5,True,Banco do Motorista,Gasolina
731,1,244,5,True,Banco do Motorista,Gasolina
732,0,245,5,True,Banco do Motorista,Gasolina
733,0,245,5,True,Banco do Motorista,Gasolina
734,1,245,5,True,Banco do Motorista,Gasolina
735,1,246,5,True,Banco do Motorista,Gasolina
736,1,246,5,True,Banco do Motorista,Gasolina
737,1,246,5,True,Banco do Motorista,Gasolina
738,0,247,5,True,Banco do Motorista,Gasolina
739,1,247,5,True,Banco do Motorista,Gasolina
740,1,247,5,True,Banco do Motorista,Gasolina
741,1,248,5,True,Banco do Motorista,Gasolina
742,1,248,5,True,Banco do Motorista,Gasolina
743,1,248,5,True,Banco do Motorista,Gasolina
744,1,249,5,True,Banco do Motorista,Gasolina
745,1,249,5,True,Banco do Motorista,Gasolina
746,1,249,5,True,Banco do Motorista,Gasolina
747,1,250,5,True,Banco do Motorista,Gasolina
748,1,250,5,True,Banco do Motorista,Gasolina
749,1,250,5,True,Banco do Motorista,Gasolina
750,0,251,5,True,Banco do Motorista,Gasolina
751,0,251,5,True,Banco do Motorista,Gasolina
752,0,251,5,True,Banco do Motorista,Gasolina
753,0,252,5,True,Banco do Motorista,Gasolina
754,1,252,5,True,Banco do Motorista,Gasolina
755,0,252,5,True,Banco do Motorista,Gasolina
756,0,253,5,True,Banco do Motorista,Gasolina
757,0,253,5,True,Banco do Motorista,Gasolina
758,0,253,5,True,Banco do Motorista,Gasolina
759,1,254,5,True,Banco do Motorista,Gasolina
760,0,254,5,True,Banco do Motorista,Gasolina
761,0,254,5,True,Banco do Motorista,Gasolina
762,0,255,5,True,Banco do Motorista,Gasolina
763,0,255,5,True,Banco do Motorista,Gasolina
764,1,255,5,True,Banco do Motorista,Gasolina
765,0,256,5,True,Banco do Motorista,Gasolina
766,1,256,5,True,Banco do Motorista,Gasolina
767,0,256,5,True,Banco do Motorista,Gasolina
768,1,257,5,True,Banco do Motorista,Gasolina
769,1,257,5,True,Banco do Motorista,Gasolina
770,0,257,5,True,Banco do Motorista,Gasolina
771,1,258,5,True,Banco do Motorista,Gasolina
772,1,258,5,True,Banco do Motorista,Gasolina
773,0,258,5,True,Banco do Motorista,Gasolina
774,0,259,5,True,Banco do Motorista,Gasolina
775,1,259,5,True,Banco do Motorista,Gasolina
776,0,259,5,True,Banco do Motorista,Gasolina
777,1,260,5,True,Banco do Motorista,Gasolina
778,1,260,5,True,Banco do Motorista,Gasolina
779,0,260,5,True,Banco do Motorista,Gasolina
780,1,261,5,True,Banco do Motorista,Gasolina
781,1,261,5,True,Banco do Motorista,Gasolina
782,1,261,5,True,Banco do Motorista,Gasolina
783,1,262,5,True,Banco do Motorista,Gasolina
784,1,262,5,True,Banco do Motorista,Gasolina
785,0,262,5,True,Banco do Motorista,Gasolina
786,0,263,5,True,Banco do Motorista,Gasolina
787,1,263,5,True,Banco do Motorista,Gasolina
788,1,263,5,True,Banco do Motorista,Gasolina
789,0,264,5,True,Banco do Motorista,Gasolina
790,1,264,5,True,Banco do Motorista,Gasolina
791,1,264,5,True,Banco do Motorista,Gasolina
792,0,265,5,True,Banco do Motorista,Gasolina
793,1,265,5,True,Banco do Motorista,Gasolina
794,1,265,5,True,Banco do Motorista,Gasolina
795,0,266,5,True,Banco do Motorista,Gasolina
796,1,266,5,True,Banco do Motorista,Gasolina
797,0,266,5,True,Banco do Motorista,Gasolina
798,0,267,5,True,Banco do Motorista,Gasolina
799,0,267,5,True,Banco do Motorista,Gasolina
800,0,267,5,True,Banco do Motorista,Gasolina
801,0,268,5,True,Banco do Motorista,Gasolina
802,0,268,5,True,Banco do Motorista,Gasolina
803,0,268,5,True,Banco do Motorista,Gasolina
804,1,269,5,True,Banco do Motorista,Gasolina
805,1,269,5,True,Banco do Motorista,Gasolina
806,1,269,5,True,Banco do Motorista,Gasolina
807,1,270,5,True,Banco do Motorista,Gasolina
808,1,270,5,True,Banco do Motorista,Gasolina
809,1,270,5,True,Banco do Motorista,Gasolina
810,0,271,5,True,Banco do Motorista,Gasolina
811,0,271,5,True,Banco do Motorista,Gasolina
812,1,271,5,True,Banco do Motorista,Gasolina
813,1,272,5,True,Banco do Motorista,Gasolina
814,0,272,5,True,Banco do Motorista,Gasolina
815,0,272,5,True,Banco do Motorista,Gasolina
816,1,273,5,True,Banco do Motorista,Gasolina
817,1,273,5,True,Banco do Motorista,Gasolina
818,1,273,5,True,Banco do Motorista,Gasolina
819,0,274,5,True,Banco do Motorista,Gasolina
820,1,274,5,True,Banco do Motorista,Gasolina
821,0,274,5,True,Banco do Motorista,Gasolina
822,0,275,5,True,Banco do Motorista,Gasolina
823,0,275,5,True,Banco do Motorista,Gasolina
824,1,275,5,True,Banco do Motorista,Gasolina
825,1,276,5,True,Banco do Motorista,Gasolina
826,1,276,5,True,Banco do Motorista,Gasolina
827,1,276,5,True,Banco do Motorista,Gasolina
828,1,277,5,True,Banco do Motorista,Gasolina
829,0,277,5,True,Banco do Motorista,Gasolina
830,1,277,5,True,Banco do Motorista,Gasolina
831,0,278,5,True,Banco do Motorista,Gasolina
832,0,278,5,True,Banco do Motorista,Gasolina
833,0,278,5,True,Banco do Motorista,Gasolina
834,1,279,5,True,Banco do Motorista,Gasolina
835,1,279,5,True,Banco do Motorista,Gasolina
836,1,279,5,True,Banco do Motorista,Gasolina
837,0,280,5,True,Banco do Motorista,Gasolina
838,1,280,5,True,Banco do Motorista,Gasolina
839,1,280,5,True,Banco do Motorista,Gasolina
840,0,281,5,True,Banco do Motorista,Gasolina
841,0,281,5,True,Banco do Motorista,Gasolina
842,1,281,5,True,Banco do Motorista,Gasolina
843,1,282,5,True,Banco do Motorista,Gasolina
844,1,282,5,True,Banco do Motorista,Gasolina
845,1,282,5,True,Banco do Motorista,Gasolina
846,1,283,5,True,Banco do Motorista,Gasolina
847,1,283,5,True,Banco do Motorista,Gasolina
848,0,283,5,True,Banco do Motorista,Gasolina
849,1,284,5,True,Banco do Motorista,Gasolina
850,1,284,5,True,Banco do Motorista,Gasolina
851,0,284,5,True,Banco do Motorista,Gasolina
852,1,285,5,True,Banco do Motorista,Gasolina
853,1,285,5,True,Banco do Motorista,Gasolina
854,0,285,5,True,Banco do Motorista,Gasolina
855,0,286,5,True,Banco do Motorista,Gasolina
856,1,286,5,True,Banco do Motorista,Gasolina
857,1,286,5,True,Banco do Motorista,Gasolina
858,0,287,5,True,Banco do Motorista,Gasolina
859,1,287,5,True,Banco do Motorista,Gasolina
860,1,287,5,True,Banco do Motorista,Gasolina
861,0,288,5,True,Banco do Motorista,Gasolina
862,0,288,5,True,Banco do Motorista,Gasolina
863,0,288,5,True,Banco do Motorista,Gasolina
864,1,289,5,True,Banco do Motorista,Gasolina
865,1,289,5,True,Banco do Motorista,Gasolina
866,1,289,5,True,Banco do Motorista,Gasolina
867,1,290,5,True,Banco do Motorista,Gasolina
868,0,290,5,True,Banco do Motorista,Gasolina
869,1,290,5,True,Banco do Motorista,Gasolina
870,1,291,5,True,Banco do Motorista,Gasolina
871,1,291,5,True,Banco do Motorista,Gasolina
872,0,291,5,True,Banco do Motorista,Gasolina
873,1,292,5,True,Banco do Motorista,Gasolina
874,1,292,5,True,Banco do Motorista,Gasolina
875,1,292,5,True,Banco do Motorista,Gasolina
876,1,293,5,True,Banco do Motorista,Gasolina
877,1,293,5,True,Banco do Motorista,Gasolina
878,1,293,5,True,Banco do Motorista,Gasolina
879,0,294,5,True,Banco do Motorista,Gasolina
880,0,294,5,True,Banco do Motorista,Gasolina
881,0,294,5,True,Banco do Motorista,Gasolina
882,1,295,5,True,Banco do Motorista,Gasolina
883,1,295,5,True,Banco do Motorista,Gasolina
884,0,295,5,True,Banco do Motorista,Gasolina
885,1,296,5,True,Banco do Motorista,Gasolina
886,1,296,5,True,Banco do Motorista,Gasolina
887,1,296,5,True,Banco do Motorista,Gasolina
888,1,297,5,True,Banco do Motorista,Gasolina
889,0,297,5,True,Banco do Motorista,Gasolina
890,0,297,5,True,Banco do Motorista,Gasolina
891,0,298,5,True,Banco do Motorista,Gasolina
892,0,298,5,True,Banco do Motorista,Gasolina
893,1,298,5,True,Banco do Motorista,Gasolina
894,1,299,5,True,Banco do Motorista,Gasolina
895,1,299,5,True,Banco do Motorista,Gasolina
896,1,299,5,True,Banco do Motorista,Gasolina
897,1,300,5,True,Banco do Motorista,Gasolina
898,0,300,5,True,Banco do Motorista,Gasolina
899,0,300,5,True,Banco do Motorista,Gasolina
900,1,301,6,True,Banco do Motorista,Gasolina
901,1,301,6,True,Banco do Motorista,Gasolina
902,1,301,6,True,Banco do Motorista,Gasolina
903,0,302,6,True,Banco do Motorista,Gasolina
904,1,302,6,True,Banco do Motorista,Gasolina
905,1,302,6,True,Banco do Motorista,Gasolina
906,1,303,6,True,Banco do Motorista,Gasolina
907,1,303,6,True,Banco do Motorista,Gasolina
908,0,303,6,True,Banco do Motorista,Gasolina
909,1,304,6,True,Banco do Motorista,Gasolina
910,1,304,6,True,Banco do Motorista,Gasolina
911,1,304,6,True,Banco do Motorista,Gasolina
912,1,305,6,True,Banco do Motorista,Gasolina
913,1,305,6,True,Banco do Motorista,Gasolina
914,1,305,6,True,Banco do Motorista,Gasolina
915,1,306,6,True,Banco do Motorista,Gasolina
916,0,306,6,True,Banco do Motorista,Gasolina
917,1,306,6,True,Banco do Motorista,Gasolina
918,1,307,6,True,Banco do Motorista,Gasolina
919,1,307,6,True,Banco do Motorista,Gasolina
920,1,307,6,True,Banco do Motorista,Gasolina
921,0,308,6,True,Banco do Motorista,Gasolina
922,0,308,6,True,Banco do Motorista,Gasolina
923,1,308,6,True,Banco do Motorista,Gasolina
924,1,309,6,True,Banco do Motorista,Gasolina
925,1,309,6,True,Banco do Motorista,Gasolina
926,0,309,6,True,Banco do Motorista,Gasolina
927,1,310,6,True,Banco do Motorista,Gasolina
928,1,310,6,True,Banco do Motorista,Gasolina
929,1,310,6,True,Banco do Motorista,Gasolina
930,1,311,6,True,Banco do Motorista,Gasolina
931,1,311,6,True,Banco do Motorista,Gasolina
932,1,311,6,True,Banco do Motorista,Gasolina
933,0,312,6,True,Banco do Motorista,Gasolina
934,1,312,6,True,Banco do Motorista,Gasolina
935,1,312,6,True,Banco do Motorista,Gasolina
936,1,313,6,True,Banco do Motorista,Gasolina
937,0,313,6,True,Banco do Motorista,Gasolina
938,1,313,6,True,Banco do Motorista,Gasolina
939,1,314,6,True,Banco do Motorista,Gasolina
940,1,314,6,True,Banco do Motorista,Gasolina
941,1,314,6,True,Banco do Motorista,Gasolina
942,1,315,6,True,Banco do Motorista,Gasolina
943,1,315,6,True,Banco do Motorista,Gasolina
944,1,315,6,True,Banco do Motorista,Gasolina
945,0,316,6,True,Banco do Motorista,Gasolina
946,1,316,6,True,Banco do Motorista,Gasolina
947,0,316,6,True,Banco do Motorista,Gasolina
948,1,317,6,True,Banco do Motorista,Gasolina
949,0,317,6,True,Banco do Motorista,Gasolina
950,1,317,6,True,Banco do Motorista,Gasolina
951,0,318,6,True,Banco do Motorista,Gasolina
952,1,318,6,True,Banco do Motorista,Gasolina
953,1,318,6,True,Banco do Motorista,Gasolina
954,0,319,6,True,Banco do Motorista,Gasolina
955,1,319,6,True,Banco do Motorista,Gasolina
956,1,319,6,True,Banco do Motorista,Gasolina
957,0,320,6,True,Banco do Motorista,Gasolina
958,0,320,6,True,Banco do Motorista,Gasolina
959,1,320,6,True,Banco do Motorista,Gasolina
960,1,321,6,True,Banco do Motorista,Gasolina
961,0,321,6,True,Banco do Motorista,Gasolina
962,1,321,6,True,Banco do Motorista,Gasolina
963,1,322,6,True,Banco do Motorista,Gasolina
964,0,322,6,True,Banco do Motorista,Gasolina
965,0,322,6,True,Banco do Motorista,Gasolina
966,1,323,6,True,Banco do Motorista,Gasolina
967,1,323,6,True,Banco do Motorista,Gasolina
968,1,323,6,True,Banco do Motorista,Gasolina
969,1,324,6,True,Banco do Motorista,Gasolina
970,1,324,6,True,Banco do Motorista,Gasolina
971,1,324,6,True,Banco do Motorista,Gasolina
972,1,325,6,True,Banco do Motorista,Gasolina
973,1,325,6,True,Banco do Motorista,Gasolina
974,1,325,6,True,Banco do Motorista,Gasolina
975,1,326,6,True,Banco do Motorista,Gasolina
976,1,326,6,True,Banco do Motorista,Gasolina
977,1,326,6,True,Banco do Motorista,Gasolina
978,1,327,6,True,Banco do Motorista,Gasolina
979,1,327,6,True,Banco do Motorista,Gasolina
980,1,327,6,True,Banco do Motorista,Gasolina
981,1,328,6,True,Banco do Motorista,Gasolina
982,1,328,6,True,Banco do Motorista,Gasolina
983,1,328,6,True,Banco do Motorista,Gasolina
984,1,329,6,True,Banco do Motorista,Gasolina
985,1,329,6,True,Banco do Motorista,Gasolina
986,1,329,6,True,Banco do Motorista,Gasolina
987,0,330,6,True,Banco do Motorista,Gasolina
988,1,330,6,True,Banco do Motorista,Gasolina
989,0,330,6,True,Banco do Motorista,Gasolina
990,1,331,6,True,Banco do Motorista,Gasolina
991,1,331,6,True,Banco do Motorista,Gasolina
992,0,331,6,True,Banco do Motorista,Gasolina
993,1,332,6,True,Banco do Motorista,Gasolina
994,1,332,6,True,Banco do Motorista,Gasolina
995,0,332,6,True,Banco do Motorista,Gasolina
996,0,333,6,True,Banco do Motorista,Gasolina
